,Temporada alta,Diferencia en minutos,Atraso menor,Periodo día
32699,False,-3.0,False,Mañana
32700,True,20.0,False,Mañana
32701,True,3.0,True,Mañana
32702,True,-11.0,False,Mañana
32703,True,-2.0,False,Mañana
32704,True,2.0,True,Mañana
32705,True,-6.0,False,Mañana
32706,True,12.0,True,Mañana
32707,True,0.0,False,Mañana
32708,True,-10.0,False,Mañana
32709,True,-6.0,False,Mañana
32710,True,12.0,True,Mañana
32711,True,11.0,True,Mañana
32712,True,12.0,True,Mañana
32713,True,23.0,False,Mañana
32714,True,3.0,True,Mañana
32715,True,11.0,True,Mañana
32716,True,3.0,True,Mañana
32717,False,12.0,True,Noche
32718,False,-8.0,False,Noche
32719,False,1.0,True,Noche
32720,False,11.0,True,Noche
32721,False,44.0,False,Noche
32722,False,29.0,False,Noche
32723,False,62.0,False,Noche
32724,False,34.0,False,Noche
32725,False,53.0,False,Noche
32726,False,25.0,False,Noche
32727,False,15.0,False,Noche
32728,False,83.0,False,Noche
32729,True,55.0,False,Noche
32730,True,77.0,False,Noche
32731,True,30.0,False,Noche
32732,True,15.0,False,Noche
32733,True,30.0,False,Noche
32734,True,28.0,False,Noche
32735,True,14.0,True,Noche
32736,True,0.0,False,Noche
32737,True,26.0,False,Noche
32738,True,17.0,False,Noche
32739,True,100.0,False,Noche
32740,True,21.0,False,Noche
32741,True,85.0,False,Noche
32742,True,14.0,True,Noche
32743,True,5.0,True,Noche
32744,True,40.0,False,Noche
32745,True,58.0,False,Noche
32746,False,7.0,True,Noche
32747,False,16.0,False,Noche
32748,True,10.0,True,Noche
32749,True,-4.0,False,Noche
32750,True,21.0,False,Noche
32751,False,31.0,False,Mañana
32752,False,6.0,True,Mañana
32753,False,0.0,False,Mañana
32754,False,79.0,False,Mañana
32755,False,4.0,True,Mañana
32756,False,18.0,False,Mañana
32757,False,2.0,True,Mañana
32758,False,1.0,True,Mañana
32759,False,1.0,True,Mañana
32760,False,1.0,True,Mañana
32761,False,9.0,True,Mañana
32762,False,-4.0,False,Mañana
32763,False,3.0,True,Mañana
32764,False,14.0,True,Mañana
32765,True,66.0,False,Mañana
32766,True,67.0,False,Mañana
32767,True,53.0,False,Mañana
32768,True,89.0,False,Mañana
32769,True,-2.0,False,Mañana
32770,True,27.0,False,Mañana
32771,True,5.0,True,Mañana
32772,True,0.0,False,Mañana
32773,True,6.0,True,Mañana
32774,True,31.0,False,Mañana
32775,True,-5.0,False,Mañana
32776,True,-2.0,False,Mañana
32777,True,7.0,True,Mañana
32778,True,5.0,True,Mañana
32779,True,-4.0,False,Mañana
32780,False,7.0,True,Tarde
32781,False,47.0,False,Tarde
32782,False,10.0,True,Tarde
32783,False,29.0,False,Tarde
32784,False,15.0,False,Tarde
32785,False,25.0,False,Tarde
32786,False,46.0,False,Tarde
32787,False,42.0,False,Tarde
32788,False,8.0,True,Tarde
32789,False,1.0,True,Tarde
32790,False,5.0,True,Tarde
32791,False,25.0,False,Tarde
32792,False,26.0,False,Tarde
32793,False,14.0,True,Tarde
32794,True,33.0,False,Tarde
32795,True,45.0,False,Tarde
32796,True,13.0,True,Tarde
32797,True,40.0,False,Tarde
32798,True,14.0,True,Tarde
32799,True,22.0,False,Tarde
32800,True,25.0,False,Tarde
32801,True,34.0,False,Tarde
32802,True,15.0,False,Tarde
32803,True,57.0,False,Tarde
32804,True,25.0,False,Tarde
32805,True,130.0,False,Tarde
32806,True,20.0,False,Tarde
32807,True,51.0,False,Tarde
32808,True,52.0,False,Tarde
32809,True,23.0,False,Tarde
32810,True,7.0,True,Tarde
32811,True,47.0,False,Noche
32812,False,-6.0,False,Noche
32813,False,2.0,True,Noche
32814,False,-4.0,False,Noche
32815,False,-10.0,False,Noche
32816,False,0.0,False,Noche
32817,False,-13.0,False,Noche
32818,False,-2.0,False,Noche
32819,False,5.0,True,Noche
32820,False,-12.0,False,Noche
32821,False,-5.0,False,Noche
32822,False,-14.0,False,Noche
32823,True,-1.0,False,Noche
32824,True,27.0,False,Noche
32825,True,-8.0,False,Noche
32826,True,-10.0,False,Noche
32827,True,-5.0,False,Noche
32828,True,-9.0,False,Noche
32829,True,0.0,False,Noche
32830,True,-12.0,False,Noche
32831,True,-3.0,False,Noche
32832,True,5.0,True,Noche
32833,True,0.0,False,Noche
32834,True,0.0,False,Noche
32835,True,-2.0,False,Noche
32836,True,90.0,False,Noche
32837,True,0.0,False,Noche
32838,True,-11.0,False,Noche
32839,False,-2.0,False,Mañana
32840,False,-1.0,False,Mañana
32841,False,4.0,True,Mañana
32842,False,-2.0,False,Mañana
32843,False,1.0,True,Mañana
32844,False,1.0,True,Mañana
32845,False,25.0,False,Mañana
32846,False,25.0,False,Mañana
32847,False,4.0,True,Mañana
32848,False,-12.0,False,Mañana
32849,True,0.0,False,Mañana
32850,True,-6.0,False,Mañana
32851,True,10.0,True,Mañana
32852,True,-2.0,False,Mañana
32853,True,8.0,True,Mañana
32854,True,-2.0,False,Mañana
32855,True,17.0,False,Mañana
32856,True,-4.0,False,Mañana
32857,True,-2.0,False,Mañana
32858,True,-1.0,False,Mañana
32859,True,-3.0,False,Mañana
32860,True,2.0,True,Mañana
32861,False,-6.0,False,Tarde
32862,False,0.0,False,Tarde
32863,False,-2.0,False,Tarde
32864,False,6.0,True,Tarde
32865,False,-6.0,False,Tarde
32866,False,0.0,False,Tarde
32867,False,0.0,False,Tarde
32868,False,6.0,True,Tarde
32869,True,-7.0,False,Tarde
32870,True,51.0,False,Tarde
32871,True,-2.0,False,Tarde
32872,True,0.0,False,Tarde
32873,True,30.0,False,Tarde
32874,True,13.0,True,Tarde
32875,True,10.0,True,Tarde
32876,True,12.0,True,Tarde
32877,True,2.0,True,Tarde
32878,False,-1.0,False,Noche
32879,False,3.0,True,Noche
32880,False,2.0,True,Noche
32881,False,-3.0,False,Noche
32882,False,5.0,True,Noche
32883,False,0.0,False,Noche
32884,False,4.0,True,Noche
32885,False,4.0,True,Noche
32886,False,0.0,False,Noche
32887,False,6.0,True,Noche
32888,False,9.0,True,Noche
32889,False,8.0,True,Noche
32890,False,-9.0,False,Noche
32891,False,-1.0,False,Noche
32892,True,9.0,True,Noche
32893,True,-9.0,False,Noche
32894,True,-3.0,False,Noche
32895,True,0.0,False,Noche
32896,True,1.0,True,Noche
32897,True,9.0,True,Noche
32898,True,-5.0,False,Noche
32899,True,-2.0,False,Noche
32900,True,-4.0,False,Noche
32901,True,1.0,True,Noche
32902,True,-4.0,False,Noche
32903,True,0.0,False,Noche
32904,True,61.0,False,Noche
32905,True,-1.0,False,Noche
32906,True,5.0,True,Noche
32907,True,5.0,True,Noche
32908,True,20.0,False,Noche
32909,False,10.0,True,Mañana
32910,False,0.0,False,Mañana
32911,False,8.0,True,Mañana
32912,False,6.0,True,Mañana
32913,False,-9.0,False,Mañana
32914,False,3.0,True,Mañana
32915,False,12.0,True,Mañana
32916,False,7.0,True,Mañana
32917,False,-1.0,False,Mañana
32918,False,16.0,False,Mañana
32919,False,3.0,True,Mañana
32920,False,0.0,False,Mañana
32921,False,17.0,False,Noche
32922,False,-3.0,False,Mañana
32923,True,56.0,False,Mañana
32924,True,-5.0,False,Mañana
32925,True,4.0,True,Mañana
32926,True,2.0,True,Mañana
32927,True,-12.0,False,Mañana
32928,True,8.0,True,Mañana
32929,True,-4.0,False,Mañana
32930,True,-8.0,False,Mañana
32931,True,-7.0,False,Mañana
32932,True,-2.0,False,Mañana
32933,True,41.0,False,Mañana
32934,True,0.0,False,Mañana
32935,True,4.0,True,Mañana
32936,True,-11.0,False,Mañana
32937,True,-1.0,False,Mañana
32938,True,24.0,False,Mañana
32939,False,-4.0,False,Noche
32940,False,9.0,True,Noche
32941,False,2.0,True,Noche
32942,False,-1.0,False,Noche
32943,False,5.0,True,Noche
32944,False,-3.0,False,Noche
32945,False,-7.0,False,Noche
32946,False,-9.0,False,Noche
32947,False,3.0,True,Noche
32948,False,1.0,True,Noche
32949,False,-4.0,False,Noche
32950,True,4.0,True,Noche
32951,True,2.0,True,Noche
32952,True,-7.0,False,Noche
32953,True,-3.0,False,Noche
32954,True,9.0,True,Noche
32955,True,60.0,False,Noche
32956,True,-3.0,False,Noche
32957,True,18.0,False,Noche
32958,True,1.0,True,Noche
32959,True,-8.0,False,Noche
32960,True,-7.0,False,Noche
32961,True,-11.0,False,Noche
32962,True,2.0,True,Noche
32963,True,-13.0,False,Noche
32964,True,7.0,True,Noche
32965,True,0.0,False,Noche
32966,True,-7.0,False,Noche
32967,False,11.0,True,Mañana
32968,False,0.0,False,Mañana
32969,False,23.0,False,Mañana
32970,False,8.0,True,Mañana
32971,False,20.0,False,Mañana
32972,False,5.0,True,Mañana
32973,False,2.0,True,Mañana
32974,False,14.0,True,Mañana
32975,False,21.0,False,Mañana
32976,False,20.0,False,Mañana
32977,False,3.0,True,Mañana
32978,False,2.0,True,Mañana
32979,False,-4.0,False,Mañana
32980,True,26.0,False,Mañana
32981,True,-1.0,False,Mañana
32982,True,21.0,False,Mañana
32983,True,39.0,False,Mañana
32984,True,-4.0,False,Mañana
32985,True,25.0,False,Mañana
32986,True,-2.0,False,Mañana
32987,True,4.0,True,Mañana
32988,True,5.0,True,Mañana
32989,True,-6.0,False,Mañana
32990,True,17.0,False,Mañana
32991,True,1.0,True,Mañana
32992,True,18.0,False,Mañana
32993,True,-1.0,False,Mañana
32994,True,31.0,False,Mañana
32995,True,13.0,True,Mañana
32996,True,10.0,True,Mañana
32997,False,-14.0,False,Noche
32998,False,0.0,False,Noche
32999,False,5.0,True,Noche
33000,False,-13.0,False,Noche
33001,False,2.0,True,Noche
33002,False,-2.0,False,Noche
33003,False,-6.0,False,Noche
33004,False,20.0,False,Noche
33005,False,9.0,True,Noche
33006,False,18.0,False,Noche
33007,False,13.0,True,Noche
33008,False,8.0,True,Noche
33009,False,-12.0,False,Noche
33010,False,0.0,False,Noche
33011,True,9.0,True,Noche
33012,True,-4.0,False,Noche
33013,True,1.0,True,Noche
33014,True,-7.0,False,Noche
33015,True,-6.0,False,Noche
33016,True,2.0,True,Noche
33017,True,10.0,True,Noche
33018,True,15.0,False,Noche
33019,True,-4.0,False,Noche
33020,True,-12.0,False,Noche
33021,True,-7.0,False,Noche
33022,True,-12.0,False,Noche
33023,True,-9.0,False,Noche
33024,True,-11.0,False,Noche
33025,True,-3.0,False,Noche
33026,True,14.0,True,Noche
33027,True,8.0,True,Noche
33028,False,1.0,True,Noche
33029,False,14.0,True,Noche
33030,False,37.0,False,Noche
33031,False,6.0,True,Noche
33032,False,12.0,True,Noche
33033,False,12.0,True,Noche
33034,False,5.0,True,Noche
33035,False,11.0,True,Noche
33036,False,12.0,True,Noche
33037,False,9.0,True,Noche
33038,False,15.0,False,Noche
33039,False,56.0,False,Noche
33040,False,4.0,True,Noche
33041,False,23.0,False,Noche
33042,True,-3.0,False,Noche
33043,True,0.0,False,Noche
33044,True,-1.0,False,Noche
33045,True,7.0,True,Noche
33046,True,10.0,True,Noche
33047,True,15.0,False,Noche
33048,True,-3.0,False,Noche
33049,True,19.0,False,Noche
33050,True,6.0,True,Noche
33051,True,20.0,False,Noche
33052,True,-2.0,False,Noche
33053,True,10.0,True,Noche
33054,True,6.0,True,Noche
33055,True,18.0,False,Noche
33056,True,4.0,True,Noche
33057,True,22.0,False,Noche
33058,True,7.0,True,Noche
33059,False,-2.0,False,Noche
33060,False,3.0,True,Noche
33061,False,8.0,True,Noche
33062,False,33.0,False,Noche
33063,False,0.0,False,Noche
33064,False,7.0,True,Noche
33065,False,10.0,True,Noche
33066,False,-13.0,False,Noche
33067,False,-4.0,False,Noche
33068,False,-3.0,False,Noche
33069,False,-6.0,False,Noche
33070,False,0.0,False,Noche
33071,False,6.0,True,Noche
33072,False,-3.0,False,Noche
33073,True,0.0,False,Tarde
33074,True,21.0,False,Noche
33075,True,2.0,True,Noche
33076,True,13.0,True,Noche
33077,True,-4.0,False,Noche
33078,True,-8.0,False,Noche
33079,True,4.0,True,Noche
33080,True,-2.0,False,Noche
33081,True,-8.0,False,Noche
33082,True,6.0,True,Noche
33083,True,118.0,False,Tarde
33084,True,-3.0,False,Noche
33085,True,-5.0,False,Noche
33086,True,25.0,False,Noche
33087,True,-1.0,False,Noche
33088,False,-8.0,False,Mañana
33089,False,-4.0,False,Mañana
33090,False,0.0,False,Mañana
33091,False,30.0,False,Mañana
33092,False,-7.0,False,Mañana
33093,False,14.0,True,Mañana
33094,False,-5.0,False,Mañana
33095,False,-8.0,False,Mañana
33096,False,-13.0,False,Mañana
33097,False,-12.0,False,Mañana
33098,False,130.0,False,Mañana
33099,True,20.0,False,Mañana
33100,True,-3.0,False,Mañana
33101,True,-13.0,False,Mañana
33102,True,0.0,False,Mañana
33103,True,12.0,True,Mañana
33104,True,-9.0,False,Mañana
33105,True,-8.0,False,Mañana
33106,True,-13.0,False,Mañana
33107,True,-12.0,False,Mañana
33108,True,-8.0,False,Mañana
33109,True,-4.0,False,Mañana
33110,True,-11.0,False,Mañana
33111,True,-11.0,False,Mañana
33112,True,-8.0,False,Mañana
33113,True,-2.0,False,Mañana
33114,False,39.0,False,Tarde
33115,False,45.0,False,Tarde
33116,False,1.0,True,Tarde
33117,False,51.0,False,Tarde
33118,False,5.0,True,Tarde
33119,False,11.0,True,Tarde
33120,False,12.0,True,Tarde
33121,False,-3.0,False,Tarde
33122,False,36.0,False,Tarde
33123,False,67.0,False,Tarde
33124,False,117.0,False,Tarde
33125,False,22.0,False,Tarde
33126,False,70.0,False,Tarde
33127,False,105.0,False,Tarde
33128,True,58.0,False,Tarde
33129,True,68.0,False,Tarde
33130,True,18.0,False,Tarde
33131,True,18.0,False,Tarde
33132,True,34.0,False,Tarde
33133,True,70.0,False,Tarde
33134,True,28.0,False,Tarde
33135,True,53.0,False,Tarde
33136,True,57.0,False,Tarde
33137,True,16.0,False,Tarde
33138,True,26.0,False,Tarde
33139,True,43.0,False,Tarde
33140,True,7.0,True,Tarde
33141,True,8.0,True,Tarde
33142,True,5.0,True,Tarde
33143,True,15.0,False,Tarde
33144,True,42.0,False,Tarde
33145,False,0.0,False,Noche
33146,False,-10.0,False,Noche
33147,True,7.0,True,Noche
33148,True,26.0,False,Noche
33149,True,0.0,False,Noche
33150,False,-7.0,False,Noche
33151,False,6.0,True,Noche
33152,False,8.0,True,Noche
33153,False,84.0,False,Noche
33154,False,73.0,False,Noche
33155,True,90.0,False,Noche
33156,True,16.0,False,Noche
33157,True,27.0,False,Noche
33158,True,25.0,False,Noche
33159,True,7.0,True,Noche
33160,True,13.0,True,Noche
33161,True,18.0,False,Noche
33162,False,9.0,True,Noche
33163,True,-11.0,False,Noche
33164,True,-3.0,False,Noche
33165,True,-11.0,False,Noche
33166,False,-6.0,False,Noche
33167,False,0.0,False,Noche
33168,False,5.0,True,Noche
33169,False,-14.0,False,Noche
33170,False,2.0,True,Noche
33171,True,2.0,True,Noche
33172,True,-14.0,False,Noche
33173,True,-2.0,False,Noche
33174,True,2.0,True,Noche
33175,True,-2.0,False,Noche
33176,False,-13.0,False,Noche
33177,False,-14.0,False,Noche
33178,False,9.0,True,Noche
33179,False,-11.0,False,Noche
33180,False,7.0,True,Noche
33181,True,5.0,True,Noche
33182,True,-11.0,False,Noche
33183,True,-8.0,False,Noche
33184,True,18.0,False,Noche
33185,True,-11.0,False,Noche
33186,True,-11.0,False,Noche
33187,False,2.0,True,Mañana
33188,False,10.0,True,Mañana
33189,False,-4.0,False,Mañana
33190,False,1.0,True,Mañana
33191,False,6.0,True,Mañana
33192,False,1.0,True,Mañana
33193,False,4.0,True,Mañana
33194,False,-5.0,False,Mañana
33195,False,0.0,False,Mañana
33196,False,22.0,False,Mañana
33197,False,2.0,True,Mañana
33198,False,-1.0,False,Mañana
33199,False,6.0,True,Mañana
33200,False,-3.0,False,Mañana
33201,True,35.0,False,Mañana
33202,True,16.0,False,Mañana
33203,True,23.0,False,Mañana
33204,True,17.0,False,Mañana
33205,True,5.0,True,Mañana
33206,True,-3.0,False,Mañana
33207,True,3.0,True,Mañana
33208,True,13.0,True,Mañana
33209,True,0.0,False,Mañana
33210,True,4.0,True,Mañana
33211,True,-2.0,False,Mañana
33212,True,2.0,True,Mañana
33213,True,1.0,True,Mañana
33214,True,0.0,False,Mañana
33215,True,2.0,True,Mañana
33216,True,-1.0,False,Mañana
33217,True,34.0,False,Mañana
33218,False,-11.0,False,Mañana
33219,False,-2.0,False,Mañana
33220,False,-12.0,False,Mañana
33221,False,-6.0,False,Mañana
33222,False,-6.0,False,Mañana
33223,False,15.0,False,Mañana
33224,False,-6.0,False,Mañana
33225,False,-9.0,False,Mañana
33226,False,-8.0,False,Mañana
33227,True,47.0,False,Mañana
33228,True,9.0,True,Mañana
33229,True,5.0,True,Mañana
33230,True,-4.0,False,Mañana
33231,True,12.0,True,Mañana
33232,True,3.0,True,Mañana
33233,True,-4.0,False,Mañana
33234,True,65.0,False,Mañana
33235,True,-6.0,False,Mañana
33236,True,-10.0,False,Mañana
33237,True,4.0,True,Mañana
33238,True,47.0,False,Mañana
33239,False,42.0,False,Mañana
33240,False,-1.0,False,Mañana
33241,False,0.0,False,Mañana
33242,False,-7.0,False,Mañana
33243,False,0.0,False,Mañana
33244,False,-3.0,False,Mañana
33245,False,-8.0,False,Mañana
33246,False,-1.0,False,Mañana
33247,False,6.0,True,Mañana
33248,False,7.0,True,Mañana
33249,False,68.0,False,Mañana
33250,False,-3.0,False,Mañana
33251,False,65.0,False,Mañana
33252,False,-5.0,False,Mañana
33253,True,3.0,True,Mañana
33254,True,-3.0,False,Mañana
33255,True,2.0,True,Mañana
33256,True,5.0,True,Mañana
33257,True,-8.0,False,Mañana
33258,True,1.0,True,Mañana
33259,True,6.0,True,Mañana
33260,True,-3.0,False,Mañana
33261,True,-7.0,False,Mañana
33262,True,5.0,True,Mañana
33263,True,-5.0,False,Mañana
33264,True,-5.0,False,Mañana
33265,True,-3.0,False,Mañana
33266,True,-2.0,False,Mañana
33267,True,-4.0,False,Mañana
33268,True,-4.0,False,Mañana
33269,False,35.0,False,Tarde
33270,False,30.0,False,Tarde
33271,False,8.0,True,Tarde
33272,False,53.0,False,Tarde
33273,False,4.0,True,Tarde
33274,False,47.0,False,Tarde
33275,False,48.0,False,Tarde
33276,False,9.0,True,Tarde
33277,True,-1.0,False,Tarde
33278,True,101.0,False,Tarde
33279,True,14.0,True,Tarde
33280,True,108.0,False,Tarde
33281,True,81.0,False,Tarde
33282,True,74.0,False,Tarde
33283,True,40.0,False,Tarde
33284,False,-2.0,False,Noche
33285,False,-8.0,False,Noche
33286,False,0.0,False,Noche
33287,False,-4.0,False,Noche
33288,False,-5.0,False,Noche
33289,False,-11.0,False,Noche
33290,False,1.0,True,Noche
33291,False,-3.0,False,Noche
33292,False,-10.0,False,Noche
33293,False,2.0,True,Noche
33294,False,-1.0,False,Noche
33295,False,-2.0,False,Noche
33296,False,2.0,True,Noche
33297,False,-2.0,False,Noche
33298,True,23.0,False,Tarde
33299,True,3.0,True,Noche
33300,True,7.0,True,Noche
33301,True,2.0,True,Noche
33302,True,-9.0,False,Noche
33303,True,1.0,True,Noche
33304,True,-9.0,False,Noche
33305,True,-9.0,False,Noche
33306,True,-13.0,False,Noche
33307,True,-14.0,False,Noche
33308,True,-13.0,False,Noche
33309,True,-10.0,False,Noche
33310,True,-9.0,False,Noche
33311,True,-12.0,False,Noche
33312,True,-8.0,False,Noche
33313,True,-5.0,False,Noche
33314,True,-11.0,False,Noche
33315,False,17.0,False,Noche
33316,False,40.0,False,Noche
33317,False,118.0,False,Noche
33318,False,11.0,True,Noche
33319,False,43.0,False,Noche
33320,False,51.0,False,Noche
33321,True,31.0,False,Noche
33322,True,-3.0,False,Noche
33323,True,1.0,True,Noche
33324,True,59.0,False,Noche
33325,True,22.0,False,Noche
33326,True,10.0,True,Noche
33327,True,8.0,True,Noche
33328,False,7.0,True,Tarde
33329,False,8.0,True,Tarde
33330,False,8.0,True,Tarde
33331,False,44.0,False,Tarde
33332,False,18.0,False,Tarde
33333,False,9.0,True,Tarde
33334,False,35.0,False,Tarde
33335,False,0.0,False,Tarde
33336,False,8.0,True,Tarde
33337,True,13.0,True,Tarde
33338,True,8.0,True,Tarde
33339,True,23.0,False,Tarde
33340,True,9.0,True,Tarde
33341,True,6.0,True,Tarde
33342,True,3.0,True,Tarde
33343,True,42.0,False,Tarde
33344,True,-4.0,False,Tarde
33345,True,10.0,True,Tarde
33346,True,6.0,True,Tarde
33347,True,16.0,False,Tarde
33348,False,24.0,False,Tarde
33349,False,6.0,True,Tarde
33350,False,7.0,True,Tarde
33351,False,38.0,False,Tarde
33352,False,21.0,False,Tarde
33353,False,9.0,True,Tarde
33354,False,14.0,True,Tarde
33355,False,-8.0,False,Tarde
33356,False,-3.0,False,Tarde
33357,False,15.0,False,Tarde
33358,False,11.0,True,Tarde
33359,False,9.0,True,Tarde
33360,False,9.0,True,Tarde
33361,False,3.0,True,Tarde
33362,True,33.0,False,Tarde
33363,True,29.0,False,Tarde
33364,True,1.0,True,Tarde
33365,True,21.0,False,Tarde
33366,True,8.0,True,Tarde
33367,True,8.0,True,Tarde
33368,True,7.0,True,Tarde
33369,True,8.0,True,Tarde
33370,True,-2.0,False,Tarde
33371,True,4.0,True,Tarde
33372,True,8.0,True,Tarde
33373,True,-1.0,False,Tarde
33374,True,16.0,False,Tarde
33375,True,5.0,True,Tarde
33376,True,10.0,True,Tarde
33377,True,4.0,True,Tarde
33378,True,7.0,True,Tarde
33379,False,8.0,True,Noche
33380,False,-5.0,False,Noche
33381,False,40.0,False,Noche
33382,False,8.0,True,Noche
33383,False,5.0,True,Noche
33384,False,24.0,False,Noche
33385,False,13.0,True,Noche
33386,False,36.0,False,Noche
33387,False,8.0,True,Noche
33388,False,9.0,True,Noche
33389,False,7.0,True,Noche
33390,False,0.0,False,Noche
33391,False,61.0,False,Noche
33392,False,10.0,True,Noche
33393,True,16.0,False,Noche
33394,True,11.0,True,Noche
33395,True,6.0,True,Noche
33396,True,0.0,False,Noche
33397,True,28.0,False,Noche
33398,True,20.0,False,Noche
33399,True,3.0,True,Noche
33400,True,17.0,False,Noche
33401,True,7.0,True,Noche
33402,True,7.0,True,Noche
33403,True,13.0,True,Noche
33404,True,11.0,True,Noche
33405,True,0.0,False,Noche
33406,True,3.0,True,Noche
33407,True,15.0,False,Noche
33408,True,15.0,False,Noche
33409,True,10.0,True,Noche
33410,False,18.0,False,Tarde
33411,False,5.0,True,Tarde
33412,False,17.0,False,Tarde
33413,False,9.0,True,Tarde
33414,False,0.0,False,Tarde
33415,False,55.0,False,Tarde
33416,False,26.0,False,Tarde
33417,False,27.0,False,Tarde
33418,False,156.0,False,Tarde
33419,False,4.0,True,Tarde
33420,False,18.0,False,Tarde
33421,False,10.0,True,Tarde
33422,False,25.0,False,Tarde
33423,True,33.0,False,Tarde
33424,True,30.0,False,Tarde
33425,True,3.0,True,Tarde
33426,True,18.0,False,Tarde
33427,True,151.0,False,Tarde
33428,True,26.0,False,Tarde
33429,True,10.0,True,Tarde
33430,True,16.0,False,Tarde
33431,True,4.0,True,Tarde
33432,True,17.0,False,Tarde
33433,True,34.0,False,Tarde
33434,True,11.0,True,Tarde
33435,True,11.0,True,Tarde
33436,True,5.0,True,Tarde
33437,True,6.0,True,Tarde
33438,True,1.0,True,Tarde
33439,False,5.0,True,Mañana
33440,False,21.0,False,Mañana
33441,False,3.0,True,Mañana
33442,False,22.0,False,Mañana
33443,False,133.0,False,Mañana
33444,False,103.0,False,Mañana
33445,False,8.0,True,Mañana
33446,False,-3.0,False,Mañana
33447,False,16.0,False,Mañana
33448,True,12.0,True,Mañana
33449,True,5.0,True,Mañana
33450,True,10.0,True,Mañana
33451,True,13.0,True,Mañana
33452,True,35.0,False,Mañana
33453,True,-1.0,False,Mañana
33454,True,9.0,True,Mañana
33455,True,134.0,False,Mañana
33456,True,36.0,False,Mañana
33457,True,14.0,True,Mañana
33458,True,2.0,True,Mañana
33459,True,20.0,False,Mañana
33460,True,16.0,False,Mañana
33461,True,14.0,True,Mañana
33462,False,12.0,True,Tarde
33463,False,-1.0,False,Tarde
33464,False,4.0,True,Tarde
33465,False,15.0,False,Tarde
33466,False,4.0,True,Tarde
33467,False,60.0,False,Tarde
33468,False,3.0,True,Tarde
33469,False,-1.0,False,Tarde
33470,False,-2.0,False,Tarde
33471,False,19.0,False,Tarde
33472,False,4.0,True,Tarde
33473,False,9.0,True,Tarde
33474,False,22.0,False,Tarde
33475,False,9.0,True,Tarde
33476,True,132.0,False,Tarde
33477,True,17.0,False,Tarde
33478,True,14.0,True,Tarde
33479,True,6.0,True,Tarde
33480,True,20.0,False,Tarde
33481,True,1.0,True,Tarde
33482,True,26.0,False,Tarde
33483,True,26.0,False,Tarde
33484,True,4.0,True,Tarde
33485,True,34.0,False,Tarde
33486,True,126.0,False,Tarde
33487,True,31.0,False,Tarde
33488,True,10.0,True,Tarde
33489,True,-4.0,False,Tarde
33490,True,3.0,True,Tarde
33491,True,4.0,True,Tarde
33492,False,2.0,True,Mañana
33493,False,11.0,True,Mañana
33494,False,9.0,True,Mañana
33495,False,19.0,False,Mañana
33496,False,29.0,False,Mañana
33497,False,43.0,False,Mañana
33498,False,81.0,False,Mañana
33499,False,7.0,True,Mañana
33500,False,17.0,False,Mañana
33501,False,57.0,False,Mañana
33502,False,56.0,False,Mañana
33503,False,2.0,True,Mañana
33504,False,8.0,True,Mañana
33505,False,42.0,False,Mañana
33506,True,61.0,False,Mañana
33507,True,32.0,False,Mañana
33508,True,51.0,False,Mañana
33509,True,13.0,True,Mañana
33510,True,13.0,True,Mañana
33511,True,36.0,False,Mañana
33512,True,10.0,True,Mañana
33513,True,76.0,False,Mañana
33514,True,2.0,True,Mañana
33515,True,15.0,False,Mañana
33516,True,0.0,False,Mañana
33517,True,29.0,False,Mañana
33518,True,10.0,True,Mañana
33519,True,32.0,False,Mañana
33520,True,16.0,False,Mañana
33521,False,33.0,False,Tarde
33522,False,39.0,False,Tarde
33523,False,7.0,True,Tarde
33524,False,25.0,False,Tarde
33525,False,87.0,False,Tarde
33526,False,57.0,False,Tarde
33527,False,10.0,True,Tarde
33528,False,24.0,False,Tarde
33529,False,22.0,False,Tarde
33530,False,65.0,False,Tarde
33531,False,12.0,True,Tarde
33532,False,36.0,False,Tarde
33533,False,71.0,False,Tarde
33534,True,66.0,False,Tarde
33535,True,59.0,False,Tarde
33536,True,18.0,False,Tarde
33537,True,14.0,True,Tarde
33538,True,-2.0,False,Tarde
33539,True,46.0,False,Tarde
33540,True,68.0,False,Tarde
33541,True,46.0,False,Tarde
33542,True,73.0,False,Tarde
33543,True,60.0,False,Tarde
33544,True,32.0,False,Tarde
33545,True,35.0,False,Tarde
33546,True,28.0,False,Tarde
33547,True,61.0,False,Tarde
33548,True,50.0,False,Tarde
33549,True,20.0,False,Tarde
33550,True,29.0,False,Tarde
33551,False,16.0,False,Mañana
33552,False,6.0,True,Mañana
33553,False,5.0,True,Mañana
33554,False,4.0,True,Mañana
33555,False,2.0,True,Mañana
33556,False,30.0,False,Mañana
33557,False,4.0,True,Mañana
33558,False,1.0,True,Mañana
33559,False,5.0,True,Mañana
33560,False,6.0,True,Mañana
33561,False,10.0,True,Mañana
33562,False,24.0,False,Mañana
33563,False,9.0,True,Mañana
33564,False,32.0,False,Mañana
33565,True,85.0,False,Mañana
33566,True,87.0,False,Mañana
33567,True,6.0,True,Mañana
33568,True,5.0,True,Mañana
33569,True,14.0,True,Mañana
33570,True,9.0,True,Mañana
33571,True,9.0,True,Mañana
33572,True,3.0,True,Mañana
33573,True,8.0,True,Mañana
33574,True,131.0,False,Mañana
33575,True,9.0,True,Mañana
33576,True,93.0,False,Mañana
33577,True,18.0,False,Mañana
